BOOKING,PRODUCT_KEY,ADULTS,CHILDREN,COUNTRY
6034,6,2,0,ES
6035,3,2,2,ES
6036,3,2,0,ES
6037,22,2,0,ES
6038,23,2,0,ES
6039,24,2,0,ES
6040,89,2,0,ES
6041,22,2,0,ES
6042,24,2,0,ES
6043,13,2,0,ES
6044,24,2,0,ES
6045,29,1,0,ES
6046,13,1,0,ES
6047,24,2,2,ES
6048,12,2,2,ES
6049,22,2,2,ES
6050,22,2,1,ES
6051,24,2,1,ES
6052,56,2,2,ES
6053,45,2,2,ES
6054,22,2,0,ES
6055,24,2,0,ES
6056,13,2,0,ES
6057,3,2,0,ES
6058,24,2,0,ES
6059,13,2,0,ES
6060,24,2,0,ES
6061,13,2,0,ES
6062,24,4,0,ES
6063,8,4,0,ES
6064,24,2,0,ES
6065,13,2,0,ES
6066,3,2,0,ES
6067,24,2,0,ES
6068,43,2,0,ES
6069,62,1,1,ES
6070,24,3,1,ES
6071,66,2,0,ES
6072,1,1,0,ES
6073,24,2,0,ES
6074,13,2,0,ES
6075,22,2,0,ES
6076,22,2,0,ES
6077,24,2,0,ES
6078,22,2,0,ES
6079,24,2,0,ES
6080,22,7,0,ES
6081,45,9,0,ES
6082,24,2,0,ES
6083,3,4,2,ES
6084,12,5,0,ES
6085,26,2,0,ES
6086,24,3,0,ES
6087,13,3,0,ES
6088,24,2,0,ES
6089,75,3,0,ES
6090,24,2,0,ES
6091,50,3,0,ES
6092,7,3,0,ES
6093,13,2,0,ES
6094,24,2,0,ES
6095,1,6,0,ES
6096,24,6,0,ES
6097,3,6,0,ES
6098,26,2,0,ES
6099,21,2,0,ES
6100,13,4,0,ES
6101,24,4,0,ES
6102,3,4,0,ES
6103,1,2,0,ES
6104,7,2,0,ES
6105,12,2,0,ES
6106,22,2,0,ES
6107,1,2,0,ES
6108,5,2,0,ES
6109,24,2,0,ES
6110,24,2,0,ES
6111,2,2,0,ES
6112,25,2,0,ES
6113,3,3,0,ES
6114,24,2,0,ES
6115,75,2,0,ES
6116,13,2,0,ES
6117,22,2,0,ES
6118,12,2,0,ES
6119,22,2,0,ES
6120,13,2,0,ES
6121,24,2,0,ES
6122,24,2,1,ES
6123,33,3,0,ES
6124,24,3,0,ES
6125,2,2,0,ES
6126,3,4,0,ES
6127,3,5,0,ES
6128,45,2,0,ES
6129,6,2,0,ES
6130,7,2,0,ES
6131,24,2,0,ES
6132,26,2,0,ES
6133,24,2,0,ES
6134,50,2,0,ES
6135,13,2,0,ES
6136,24,2,0,ES
6137,24,2,0,ES
6138,24,3,0,ES
6139,56,2,0,ES
6140,22,2,0,ES
6141,24,4,0,ES
6142,50,2,0,ES
6143,22,2,0,ES
6144,24,2,0,ES
6145,24,2,0,ES
6146,22,2,0,ES
6147,22,2,0,ES
6148,3,3,1,ES
6149,3,2,0,ES
6150,3,2,0,ES
6151,24,2,0,ES
6152,26,2,0,ES
6153,24,3,0,ES
6154,24,2,0,ES
6155,1,2,0,ES
6156,56,2,0,ES
6157,83,2,0,ES
6158,24,2,0,ES
6159,24,2,0,ES
6160,13,2,0,ES
6161,24,2,0,ES
6162,12,2,0,ES
6163,22,2,0,ES
6164,13,2,0,ES
6165,24,3,0,ES
6166,3,2,0,ES
6167,83,4,0,ES
6168,26,4,0,ES
6169,2,4,0,ES
6170,24,2,0,ES
6171,24,4,0,ES
6172,13,4,0,ES
6173,13,2,0,ES
6174,26,2,0,ES
6175,13,2,0,ES
6176,24,3,0,ES
6177,24,2,0,ES
6178,3,2,0,ES
6179,22,3,0,ES
6180,24,2,2,ES
6181,24,3,0,ES
6182,1,2,0,ES
6183,24,2,0,ES
6184,7,5,3,ES
6185,24,2,0,ES
6186,12,3,0,ES
6187,13,3,0,ES
6188,24,3,0,ES
6189,56,3,0,ES
6190,13,2,0,ES
6191,7,2,2,ES
6192,24,2,0,ES
6193,24,3,0,ES
6194,24,2,0,ES
6195,13,2,0,ES
6196,24,2,0,ES
6197,13,2,0,ES
6198,12,2,0,ES
6199,22,2,0,ES
6200,24,2,0,ES
6201,24,2,0,ES
6202,24,3,0,ES
6203,48,2,0,ES
6204,12,6,0,ES
6205,24,2,0,ES
6206,24,6,0,ES
6207,56,2,0,ES
6208,10,2,0,ES
6209,13,2,0,ES
6210,1,2,0,ES
6211,24,2,0,ES
6212,24,4,0,ES
6213,24,2,0,ES
6214,23,3,0,ES
6215,3,2,0,ES
6216,1,1,1,ES
6217,13,2,0,ES
6218,24,2,0,ES
6219,13,2,0,ES
6220,26,2,0,ES
6221,26,2,0,ES
6222,24,2,0,ES
6223,13,2,0,ES
6224,24,2,0,ES
6225,118,2,0,ES
6226,14,2,0,ES
6227,13,2,0,ES
6228,71,2,0,ES
6229,24,5,0,ES
6230,75,2,0,ES
6231,3,3,0,ES
6232,5,2,0,ES
6233,33,3,0,ES
6234,33,3,0,ES
6235,26,2,0,ES
6236,2,3,0,ES
6237,6,3,0,ES
6238,12,2,0,ES
6239,24,2,0,ES
6240,13,2,0,ES
6241,24,2,0,ES
6242,13,2,0,ES
6243,22,2,0,ES
6244,24,2,0,ES
6245,1,2,0,ES
6246,58,2,0,ES
6247,56,2,0,ES
6248,24,2,0,ES
6249,24,2,0,ES
6250,22,2,0,ES
6251,24,2,0,ES
6252,22,3,0,ES
6253,2,2,0,ES
6254,24,2,0,ES
6255,24,2,0,ES
6256,24,2,0,ES
6257,71,2,0,ES
6258,3,2,1,ES
6259,26,2,0,ES
6260,22,2,0,ES
6261,5,2,0,ES
6262,1,2,0,ES
6263,13,2,0,ES
6264,22,2,0,ES
6265,24,2,0,ES
6266,24,2,0,ES
6267,56,2,0,ES
6268,24,2,0,ES
6269,14,2,0,ES
6270,24,2,0,ES
6271,5,2,0,ES
6272,1,2,0,ES
6273,24,2,0,ES
6274,87,2,0,ES
6275,22,2,0,ES
6276,24,2,0,ES
6277,89,2,0,ES
6278,13,2,0,ES
6279,3,2,1,ES
6280,24,2,0,ES
6281,2,2,2,ES
6282,22,2,2,ES
6283,21,2,0,ES
6284,7,2,2,ES
6285,24,2,2,ES
6286,48,2,0,ES
6287,48,2,0,ES
6288,74,2,0,ES
6289,24,2,0,ES
6290,118,2,0,ES
6291,24,2,0,ES
6292,2,2,0,ES
6293,1,2,0,ES
6294,6,2,0,ES
6295,24,2,0,ES
6296,24,2,0,ES
6297,3,2,0,ES
6298,22,2,0,ES
6299,11,2,0,ES
6300,93,2,0,ES
6301,2,2,0,ES
6302,6,2,0,ES
6303,24,2,0,ES
6304,2,2,0,ES
6305,13,2,0,ES
6306,56,2,0,ES
6307,100,2,0,ES
6308,13,2,0,ES
6309,24,6,0,ES
6310,24,4,0,ES
6311,24,2,0,ES
6312,24,2,0,ES
6313,13,2,0,ES
6314,12,2,1,ES
6315,24,2,1,ES
6316,3,4,0,ES
6317,24,2,0,ES
6318,3,2,0,ES
6319,24,4,0,ES
6320,12,6,0,ES
6321,24,3,0,ES
6322,24,2,0,ES
6323,24,2,2,ES
6324,2,2,0,ES
6325,24,2,0,ES
6326,13,2,0,ES
6327,22,6,0,ES
6328,24,2,0,ES
6329,24,2,0,ES
6330,1,2,0,ES
6331,3,2,0,ES
6332,24,2,0,ES
6333,24,2,0,ES
6334,3,2,0,ES
6335,24,2,0,ES
6336,22,2,0,ES
6337,24,2,0,ES
6338,24,2,0,ES
6339,22,2,0,ES
6340,24,2,0,ES
6341,24,2,0,ES
6342,24,4,0,ES
6343,24,2,0,ES
6344,24,2,0,ES
6345,24,2,0,ES
6346,13,5,0,ES
6347,1,3,0,ES
6348,47,5,0,ES
6349,13,2,0,ES
6350,24,2,0,ES
6351,47,2,0,ES
6352,3,2,0,ES
6353,24,2,0,ES
6354,24,2,0,ES
6355,13,2,0,ES
6356,13,5,0,ES
6357,22,2,0,ES
6358,56,2,0,ES
6359,22,2,0,ES
6360,24,2,0,ES
6361,7,2,2,ES
6362,1,2,0,ES
6363,13,2,0,ES
6364,1,2,0,ES
6365,24,2,0,ES
6366,24,3,0,ES
6367,24,4,0,ES
6368,3,2,0,ES
6369,1,2,3,ES
6370,13,2,0,ES
6371,2,2,3,ES
6372,24,4,0,ES
6373,24,2,0,ES
6374,73,2,0,ES
6375,24,2,0,ES
6376,13,2,0,ES
6377,24,4,0,ES
6378,12,4,0,ES
6379,24,2,0,ES
6380,13,2,0,ES
6381,24,2,1,ES
6382,22,2,0,ES
6383,24,2,0,ES
6384,13,2,0,ES
6385,24,2,0,ES
6386,24,4,0,ES
6387,24,2,0,ES
6388,13,2,2,ES
6389,24,3,0,ES
6390,39,2,1,ES
6391,13,2,0,ES
6392,89,2,0,ES
6393,22,2,0,ES
6394,13,2,0,ES
6395,24,2,0,ES
6396,24,2,0,ES
6397,74,2,0,ES
6398,13,2,0,ES
6399,24,2,0,ES
6400,24,2,0,ES
6401,13,2,0,ES
6402,24,2,0,ES
6403,24,2,0,ES
6404,24,2,0,ES
6405,13,2,0,ES
6406,1,1,0,ES
6407,47,2,0,ES
6408,37,2,0,ES
6409,24,2,0,ES
6410,54,2,0,ES
6411,45,2,0,ES
6412,24,2,0,ES
6413,89,2,0,ES
6414,22,2,0,ES
6415,13,2,0,ES
6416,47,4,0,ES
6417,2,2,0,ES
6418,24,2,0,ES
6419,3,4,0,ES
6420,6,2,0,ES
6421,24,2,0,ES
6422,71,4,0,ES
6423,24,4,0,ES
6424,3,2,0,ES
6425,24,2,0,ES
6426,3,2,0,ES
6427,75,2,0,ES
6428,24,2,0,ES
6429,1,2,0,ES
6430,34,1,0,ES
6431,56,2,0,ES
6432,24,2,0,ES
6433,13,1,0,ES
6434,71,2,0,ES
6435,24,2,0,ES
6436,13,2,0,ES
6437,24,2,0,ES
6438,22,2,0,ES
6439,3,2,0,ES
6440,6,2,0,ES
6441,1,2,0,ES
6442,24,2,0,ES
6443,6,4,0,ES
6444,24,2,0,ES
6445,12,2,0,ES
6446,45,2,0,ES
6447,24,2,0,ES
6448,56,2,0,ES
6449,24,2,1,ES
6450,24,5,0,ES
6451,24,2,0,ES
6452,3,2,0,ES
6453,51,2,0,ES
6454,24,2,0,ES
6455,13,2,0,ES
6456,24,2,0,ES
6457,56,2,0,ES
6458,56,2,0,ES
6459,24,2,0,ES
6460,2,2,0,ES
6461,6,2,0,ES
6462,13,2,0,ES
6463,24,2,0,ES
6464,3,2,0,ES
6465,13,3,0,ES
6466,24,2,0,ES
6467,5,2,2,ES
6468,2,2,1,ES
6469,6,2,1,ES
6470,1,2,2,ES
6471,24,6,3,ES
6472,2,6,3,ES
6473,13,6,3,ES
6474,6,6,3,ES
6475,22,6,0,ES
6476,24,2,0,ES
6477,24,6,0,ES
6478,2,2,0,ES
6479,6,2,0,ES
6480,6,4,0,ES
6481,2,4,0,ES
6482,34,4,0,ES
6483,24,4,0,ES
6484,24,2,0,ES
6485,6,2,0,ES
6486,2,2,0,ES
6487,6,2,0,ES
6488,24,2,0,ES
6489,2,2,0,ES
6490,26,2,0,ES
6491,1,2,0,ES
6492,22,2,0,ES
6493,24,2,0,ES
6494,56,2,0,ES
6495,24,2,0,ES
6496,3,2,0,ES
6497,13,2,0,ES
6498,22,2,0,ES
6499,24,2,0,ES
6500,13,2,0,ES
6501,6,5,0,ES
6502,24,5,0,ES
6503,2,5,0,ES
6504,13,2,0,ES
6505,24,2,0,ES
6506,12,2,0,ES
6507,56,2,0,ES
6508,24,2,0,ES
6509,16,2,0,ES
6510,13,2,0,ES
6511,1,2,3,ES
6512,1,2,0,ES
6513,12,3,0,ES
6514,13,2,0,ES
6515,24,2,0,ES
6516,7,2,1,ES
6517,22,2,1,ES
6518,13,2,0,ES
6519,24,3,0,ES
6520,3,4,0,ES
6521,26,4,0,ES
6522,2,4,1,ES
6523,12,5,0,ES
6524,24,4,2,ES
6525,24,2,2,ES
6526,1,2,2,ES
6527,56,2,0,ES
6528,22,2,0,ES
6529,24,2,0,ES
6530,24,2,0,ES
6531,24,2,0,ES
6532,13,2,0,ES
6533,24,2,0,ES
6534,3,2,1,ES
6535,13,2,0,ES
6536,24,2,0,ES
6537,1,2,0,ES
6538,1,6,0,ES
6539,22,2,0,ES
6540,58,2,0,ES
6541,1,2,0,ES
6542,1,2,0,ES
6543,24,2,0,ES
6544,3,2,0,ES
6545,22,2,0,ES
6546,26,2,0,ES
6547,24,2,0,ES
6548,22,2,0,ES
6549,33,2,0,ES
6550,70,2,0,ES
6551,25,1,0,ES
6552,47,3,1,ES
6553,1,3,0,ES
6554,3,3,0,ES
6555,14,2,0,ES
6556,22,2,0,ES
6557,24,2,0,ES
6558,50,2,0,ES
6559,50,2,0,ES
6560,122,2,0,ES
6561,51,3,0,ES
6562,34,3,0,ES
6563,1,3,0,ES
6564,2,1,0,ES
6565,21,1,0,ES
6566,47,2,1,ES
6567,56,2,0,ES
6568,3,2,0,ES
6569,63,2,0,ES
6570,24,4,3,ES
6571,20,2,0,ES
6572,24,2,0,ES
6573,13,2,0,ES
6574,39,2,0,ES
6575,26,3,0,ES
6576,24,4,0,ES
6577,45,2,0,ES
6578,24,4,1,ES
6579,33,3,0,ES
6580,29,2,2,ES
6581,24,2,2,ES
6582,7,4,0,ES
6583,5,2,2,ES
6584,24,2,0,ES
6585,24,2,0,ES
6586,24,3,0,ES
6587,24,2,0,ES
6588,3,2,2,ES
6589,56,3,0,ES
6590,24,2,0,ES
6591,13,2,0,ES
6592,15,4,1,ES
6593,13,2,2,ES
6594,25,2,0,ES
6595,24,4,0,ES
6596,25,2,0,ES
6597,24,2,0,ES
6598,11,4,2,ES
6599,24,2,0,ES
6600,24,2,0,ES
6601,34,2,0,ES
6602,22,3,0,ES
6603,5,2,0,ES
6604,45,3,1,ES
6605,64,4,1,ES
6606,6,4,1,ES
6607,22,3,1,ES
6608,2,2,0,ES
6609,70,3,1,ES
6610,24,3,0,ES
6611,3,2,1,ES
6612,24,6,1,ES
6613,14,6,2,ES
6614,3,2,3,ES
6615,24,2,0,ES
6616,22,2,0,ES
6617,24,4,0,ES
6618,24,2,0,ES
6619,24,3,1,ES
6620,38,6,2,ES
6621,24,2,0,ES
6622,13,2,0,ES
6623,24,2,0,ES
6624,26,2,0,ES
6625,26,2,0,ES
6626,15,2,0,ES
6627,1,2,0,ES
6628,1,1,0,ES
6629,12,2,0,ES
6630,24,2,0,ES
6631,45,2,0,ES
6632,13,2,0,ES
6633,22,2,0,ES
6634,25,3,1,ES
6635,56,6,2,ES
6636,22,2,0,ES
6637,24,2,0,ES
6638,14,4,2,ES
6639,22,2,0,ES
6640,1,4,0,ES
6641,22,2,0,ES
6642,1,2,0,ES
6643,24,2,0,ES
6644,3,2,0,ES
6645,2,2,0,ES
6646,24,3,1,ES
6647,74,3,1,ES
6648,42,2,0,ES
6649,39,2,0,ES
6650,26,2,0,ES
6651,26,2,0,ES
6652,12,2,0,ES
6653,24,2,0,ES
6654,1,2,0,ES
6655,56,2,0,ES
6656,13,2,0,ES
6657,24,2,0,ES
6658,24,3,0,ES
6659,3,2,0,ES
6660,3,2,0,ES
6661,22,3,1,ES
6662,12,2,0,ES
6663,23,2,0,ES
6664,22,2,0,ES
6665,24,2,0,ES
6666,75,4,0,ES
6667,24,4,0,ES
6668,22,4,0,ES
6669,74,2,0,ES
6670,13,2,0,ES
6671,24,2,0,ES
6672,24,2,0,ES
6673,3,4,0,ES
6674,40,2,0,ES
6675,6,2,0,ES
6676,46,2,0,ES
6677,3,1,0,ES
6678,22,2,0,ES
6679,22,2,0,ES
6680,2,6,0,ES
6681,24,2,0,ES
6682,7,2,0,ES
6683,69,2,0,ES
6684,47,2,0,ES
6685,24,2,0,ES
6686,24,2,0,ES
6687,3,2,0,ES
6688,24,2,0,ES
6689,24,2,0,ES
6690,24,2,0,ES
6691,13,2,0,ES
6692,24,2,0,ES
6693,24,2,0,ES
6694,24,2,0,ES
6695,25,2,0,ES
6696,3,2,0,ES
6697,22,2,0,ES
6698,24,2,0,ES
6699,69,2,0,ES
6700,3,2,0,ES
6701,24,2,0,ES
6702,34,6,1,ES
6703,24,2,0,ES
6704,41,6,1,ES
6705,24,3,0,ES
6706,24,2,0,ES
6707,24,2,2,ES
6708,12,2,2,ES
6709,71,2,2,ES
6710,3,2,0,ES
6711,26,4,0,ES
6712,24,4,0,ES
6713,12,4,0,ES
6714,24,2,0,ES
6715,22,4,0,ES
6716,3,2,0,ES
6717,24,2,0,ES
6718,13,3,1,ES
6719,45,4,0,ES
6720,24,3,0,ES
6721,22,6,0,ES
6722,56,4,0,ES
6723,3,5,3,ES
6724,3,2,3,ES
6725,22,2,0,ES
6726,24,2,0,ES
6727,13,2,0,ES
6728,24,2,0,ES
6729,3,2,0,ES
6730,12,2,1,ES
6731,24,4,2,ES
6732,24,2,0,ES
6733,24,3,0,ES
6734,22,2,0,ES
6735,1,2,0,ES
6736,2,2,0,ES
6737,24,3,0,ES
6738,22,4,2,ES
6739,24,2,0,ES
6740,24,2,0,ES
6741,3,2,0,ES
6742,56,2,0,ES
6743,2,1,0,ES
6744,6,1,0,ES
6745,1,2,2,ES
6746,13,2,0,ES
6747,3,3,0,ES
6748,24,2,0,ES
6749,58,2,0,ES
6750,13,2,2,ES
6751,24,2,2,ES
6752,25,2,0,ES
6753,22,2,0,ES
6754,24,2,0,ES
6755,1,2,0,ES
6756,1,2,0,ES
6757,13,2,0,ES
6758,13,2,0,ES
6759,24,2,0,ES
6760,24,2,0,ES
6761,24,2,0,ES
6762,22,2,2,ES
6763,24,2,0,ES
6764,13,2,0,ES
6765,6,2,0,ES
6766,26,2,0,ES
6767,25,5,0,ES
6768,24,2,0,ES
6769,73,2,0,ES
6770,1,2,0,ES
6771,24,2,0,ES
6772,13,2,0,ES
6773,24,2,0,ES
6774,24,2,0,ES
6775,26,2,0,ES
6776,24,2,0,ES
6777,3,2,1,ES
6778,2,2,0,ES
6779,56,2,0,ES
6780,5,2,0,ES
6781,24,2,1,ES
6782,1,2,0,ES
6783,3,2,0,ES
6784,3,2,0,ES
6785,24,2,0,ES
6786,24,2,0,ES
6787,3,2,0,ES
6788,24,2,0,ES
6789,24,2,0,ES
6790,2,2,0,ES
6791,69,2,0,ES
6792,24,2,0,ES
6793,24,2,0,ES
6794,45,2,0,ES
6795,24,3,0,ES
6796,56,2,0,ES
6797,5,2,0,ES
6798,2,2,0,ES
6799,6,2,0,ES
6800,22,2,0,ES
6801,61,2,0,ES
6802,3,2,0,ES
6803,24,6,0,ES
6804,56,6,0,ES
6805,24,4,0,ES
6806,3,2,0,ES
6807,6,2,0,ES
6808,24,2,0,ES
6809,45,6,0,ES
6810,2,2,0,ES
6811,1,2,0,ES
6812,120,2,0,ES
6813,45,2,0,ES
6814,56,2,0,ES
6815,74,2,0,ES
6816,22,2,0,ES
6817,1,2,0,ES
6818,24,2,0,ES
6819,12,2,0,ES
6820,33,2,0,ES
6821,24,2,0,ES
6822,2,2,0,ES
6823,94,2,0,ES
6824,7,2,0,ES
6825,24,2,0,ES
6826,24,2,0,ES
6827,1,2,0,ES
6828,24,2,0,ES
6829,1,2,0,ES
6830,13,2,0,ES
6831,24,2,0,ES
6832,3,2,0,ES
6833,24,2,0,ES
6834,22,2,0,ES
6835,14,2,0,ES
6836,13,2,0,ES
6837,3,3,0,ES
6838,24,2,0,ES
6839,24,2,0,ES
6840,24,2,0,ES
6841,13,2,0,ES
6842,3,3,0,ES
6843,3,2,0,ES
6844,50,6,0,ES
6845,22,2,0,ES
6846,24,2,0,ES
6847,2,2,0,ES
6848,2,6,0,ES
6849,24,2,0,ES
6850,3,2,0,ES
6851,24,6,0,ES
6852,3,2,0,ES
6853,24,4,0,ES
6854,22,4,0,ES
6855,1,2,0,ES
6856,24,2,0,ES
6857,24,2,0,ES
6858,2,2,0,ES
6859,1,2,0,ES
6860,24,2,0,ES
6861,1,2,0,ES
6862,24,4,0,ES
6863,58,4,0,ES
6864,24,4,0,ES
6865,2,2,2,ES
6866,24,2,2,ES
6867,56,2,2,ES
6868,51,2,2,ES
6869,24,4,2,ES
6870,13,3,0,ES
6871,22,4,2,ES
6872,24,10,0,ES
6873,24,2,0,ES
6874,13,2,0,ES
6875,12,4,0,ES
6876,24,5,0,ES
6877,24,2,0,ES
6878,22,2,0,ES
6879,2,8,1,ES
6880,26,5,0,ES
6881,2,2,0,ES
6882,24,2,0,ES
6883,24,2,0,ES
6884,2,2,0,ES
6885,24,5,0,ES
6886,1,2,0,ES
6887,61,2,0,ES
6888,13,4,0,ES
6889,24,2,0,ES
6890,24,4,0,ES
6891,75,2,0,ES
6892,24,2,0,ES
6893,14,2,0,ES
6894,13,2,0,ES
6895,24,4,0,ES
6896,3,2,0,ES
6897,1,2,0,ES
6898,74,2,0,ES
6899,1,4,0,ES
6900,47,2,0,ES
6901,46,2,0,ES
6902,1,3,0,ES
6903,21,3,0,ES
6904,24,3,0,ES
6905,24,2,0,ES
6906,24,2,1,ES
6907,24,14,0,ES
6908,24,5,0,ES
6909,22,4,0,ES
6910,26,2,0,ES
6911,47,2,0,ES
6912,12,3,0,ES
6913,22,3,0,ES
6914,22,2,0,ES
6915,45,2,0,ES
6916,24,3,0,ES
6917,13,3,0,ES
6918,22,3,0,ES
6919,24,2,0,ES
6920,3,2,0,ES
6921,24,6,1,ES
6922,24,3,0,ES
6923,24,2,0,ES
6924,22,3,0,ES
6925,12,3,0,ES
6926,22,2,0,ES
6927,24,2,0,ES
6928,49,1,0,ES
6929,6,2,0,ES
6930,24,2,0,ES
6931,22,2,0,ES
6932,24,2,0,ES
6933,12,2,0,ES
6934,24,2,0,ES
6935,22,2,0,ES
6936,24,2,0,ES
6937,6,2,0,ES
6938,13,2,1,ES
6939,56,2,1,ES
6940,14,2,1,ES
6941,24,2,0,ES
6942,4,5,0,ES
6943,61,4,0,ES
6944,22,2,0,ES
6945,3,4,0,ES
6946,3,4,0,ES
6947,5,2,0,ES
6948,24,4,0,ES
6949,24,2,0,ES
6950,13,2,0,ES
6951,24,2,0,ES
6952,6,2,0,ES
6953,24,2,0,ES
6954,3,4,0,ES
6955,3,2,0,ES
6956,13,2,0,ES
6957,24,2,0,ES
6958,56,2,0,ES
6959,12,2,0,ES
6960,24,2,0,ES
6961,22,2,0,ES
6962,13,1,0,ES
6963,24,2,0,ES
6964,13,2,0,ES
6965,115,4,0,ES
6966,38,4,0,ES
6967,56,4,0,ES
6968,1,2,0,ES
6969,56,2,0,ES
6970,24,2,0,ES
6971,56,4,0,ES
6972,24,4,0,ES
6973,26,4,0,ES
6974,22,4,0,ES
6975,12,2,0,ES
6976,24,2,0,ES
6977,24,2,0,ES
6978,61,2,0,ES
6979,24,2,0,ES
6980,13,2,0,ES
6981,13,2,0,ES
6982,13,2,0,ES
6983,24,4,0,ES
6984,13,2,0,ES
6985,24,2,0,ES
6986,22,2,0,ES
6987,24,2,0,ES
6988,24,2,0,ES
6989,24,3,0,ES
6990,13,2,0,ES
6991,26,2,0,ES
6992,22,2,0,ES
6993,24,2,0,ES
6994,3,2,0,ES
6995,22,2,0,ES
6996,45,2,0,ES
6997,56,2,0,ES
6998,12,2,0,ES
6999,47,2,0,ES
7000,24,2,0,ES
7001,13,2,0,ES
7002,24,8,1,ES
7003,3,2,0,ES
7004,24,4,0,ES
7005,22,2,0,ES
7006,13,2,0,ES
7007,24,5,0,ES
7008,1,2,0,ES
7009,22,4,0,ES
7010,24,2,0,ES
7011,24,4,0,ES
7012,13,4,0,ES
7013,22,2,0,ES
7014,24,2,0,ES
7015,56,4,0,ES
7016,24,2,0,ES
7017,24,4,0,ES
7018,25,2,0,ES
7019,12,2,0,ES
7020,22,2,0,ES
7021,24,2,0,ES
7022,13,2,0,ES
7023,24,2,0,ES
7024,45,3,2,ES
7025,1,3,2,ES
7026,47,6,0,ES
7027,13,2,0,ES
7028,22,2,0,ES
7029,24,2,0,ES
7030,45,7,0,ES
7031,89,4,0,ES
7032,1,2,0,ES
7033,56,2,0,ES
7034,22,2,0,ES
7035,24,2,0,ES
7036,45,2,0,ES
7037,24,2,0,ES
7038,38,2,0,ES
7039,24,4,0,ES
7040,73,2,0,ES
7041,1,4,0,ES
7042,24,2,0,ES
7043,14,2,0,ES
7044,24,2,0,ES
7045,2,2,0,ES
7046,1,2,0,ES
7047,14,2,0,ES
7048,47,2,0,ES
7049,56,2,0,ES
7050,24,2,0,ES
7051,22,2,0,ES
7052,24,4,0,ES
7053,13,2,0,ES
7054,24,3,2,ES
7055,13,3,2,ES
7056,43,2,0,ES
7057,45,2,2,ES
7058,24,2,2,ES
7059,56,2,1,ES
7060,24,2,1,ES
7061,1,2,1,ES
7062,13,2,0,ES
7063,16,2,0,ES
7064,24,2,0,ES
7065,12,2,0,ES
7066,24,4,0,ES
7067,24,2,0,ES
7068,22,2,0,ES
7069,3,3,0,ES
7070,22,2,2,ES
7071,22,2,0,ES
7072,24,3,0,ES
7073,22,2,0,ES
7074,24,3,0,ES
7075,24,2,0,ES
7076,41,2,0,ES
7077,5,2,0,ES
7078,24,2,0,ES
7079,13,2,0,ES
7080,24,2,0,ES
7081,13,2,0,ES
7082,25,2,0,ES
7083,12,4,0,ES
7084,2,2,0,ES
7085,6,2,0,ES
7086,26,2,0,ES
7087,24,2,0,ES
7088,22,2,0,ES
7089,1,4,0,ES
7090,13,4,0,ES
7091,47,2,0,ES
7092,13,2,0,ES
7093,24,2,0,ES
7094,14,2,0,ES
7095,40,1,1,ES
7096,3,2,0,ES
7097,56,2,0,ES
7098,24,2,0,ES
7099,14,2,0,ES
7100,13,2,0,ES
7101,3,2,0,ES
7102,43,1,1,ES
7103,13,2,0,ES
7104,12,2,0,ES
7105,74,2,0,ES
7106,39,2,0,ES
7107,7,2,0,ES
7108,24,2,0,ES
7109,24,4,0,ES
7110,24,2,1,ES
7111,24,2,0,ES
7112,24,4,0,ES
7113,14,2,0,ES
7114,3,2,0,ES
7115,24,1,1,ES
7116,2,4,0,ES
7117,24,2,0,ES
7118,54,2,0,ES
7119,24,2,0,ES
7120,3,2,0,ES
7121,3,2,0,ES
7122,1,2,0,ES
7123,24,2,0,ES
7124,22,2,0,ES
7125,13,2,0,ES
7126,14,4,0,ES
7127,56,2,0,ES
7128,115,2,0,ES
7129,12,2,0,ES
7130,22,2,0,ES
7131,1,2,0,ES
7132,1,4,1,ES
7133,43,4,0,ES
7134,24,4,0,ES
7135,6,4,0,ES
7136,2,2,2,ES
7137,14,2,0,ES
7138,13,4,0,ES
7139,1,2,0,ES
7140,2,2,1,ES
7141,6,2,0,ES
7142,2,2,0,ES
7143,31,2,1,ES
7144,1,2,0,ES
7145,1,2,0,ES
7146,1,2,1,ES
7147,13,2,0,ES
7148,12,2,0,ES
7149,22,2,0,ES
7150,3,2,0,ES
7151,24,2,0,ES
7152,5,2,0,ES
7153,3,2,0,ES
7154,12,2,0,ES
7155,24,4,0,ES
7156,45,2,0,ES
7157,26,4,0,ES
7158,24,2,0,ES
7159,22,2,0,ES
7160,24,2,0,ES
7161,13,2,0,ES
7162,12,2,0,ES
7163,74,2,0,ES
7164,39,2,0,ES
7165,24,2,0,ES
7166,13,2,0,ES
7167,13,2,0,ES
7168,25,2,0,ES
7169,22,2,0,ES
7170,29,2,0,ES
7171,1,2,0,ES
7172,56,2,0,ES
7173,13,2,0,ES
7174,24,2,0,ES
7175,2,2,0,ES
7176,22,2,0,ES
7177,24,2,0,ES
7178,45,2,0,ES
7179,22,2,0,ES
7180,1,2,0,ES
7181,24,2,0,ES
7182,25,2,0,ES
7183,24,2,0,ES
7184,54,2,0,ES
7185,45,3,0,ES
7186,24,2,0,ES
7187,24,2,0,ES
7188,37,4,0,ES
7189,2,4,0,ES
7190,13,4,0,ES
7191,1,2,0,ES
7192,24,2,0,ES
7193,13,2,0,ES
7194,24,2,0,ES
7195,24,4,0,ES
7196,13,4,0,ES
